timestamp,user,action,cpu,memory
1786001894.6895754,Alice,Login,57.46,45.09
1786001894.689578,Alice,Search,14.84,41.28
1786001894.689581,Charlie,View,85.44,42.05
1786001894.6895833,David,View,18.3,29.24
1786001894.6895862,David,Login,48.23,48.88
1786001894.689589,Emma,Search,10.08,42.93
1786001894.6895916,Bob,Search,34.81,94.75
1786001894.6895943,Alice,Login,51.58,91.04
1786001894.6895993,Alice,Login,57.79,88.92
1786001894.6896021,Alice,View,47.44,43.28
1786001894.6896048,Emma,Search,53.49,66.92
1786001894.6896074,Alice,Logout,27.17,90.4
1786001894.6896098,David,Purchase,43.4,76.09
1786001894.6896129,Emma,Search,60.72,93.78
1786001894.6896152,Bob,View,32.61,23.15
1786001894.6896179,Charlie,Search,16.36,66.19
1786001894.6896205,Bob,Logout,54.72,48.57
1786001894.6896298,Alice,View,29.15,75.44
1786001894.6896327,Alice,Login,27.19,49.18
1786001894.6896355,Charlie,Login,50.29,67.74
1786001894.6896384,David,Logout,52.11,34.68
1786001894.6896415,Charlie,View,33.31,59.97
1786001894.6896443,Charlie,Purchase,40.71,24.87
1786001894.689647,David,Logout,68.28,52.16
1786001894.6896493,Emma,View,61.06,94.61
1786001894.6896524,Bob,View,15.11,93.73
1786001894.6896553,David,Purchase,47.28,53.15
1786001894.689658,Bob,Logout,64.87,49.94
1786001894.6896603,Charlie,Login,17.62,83.38
1786001894.6896627,David,Purchase,33.11,26.0
1786001894.6896656,Charlie,Login,12.45,85.59
1786001894.6896684,Emma,Logout,40.38,57.55
1786001894.6896718,Bob,Purchase,34.95,92.89
1786001894.6896744,Emma,Login,27.0,32.58
1786001894.689677,David,Login,25.44,89.56
1786001894.6896796,Bob,Login,58.31,59.89
1786001894.6896822,Emma,Login,76.38,80.2
1786001894.6896846,Emma,Logout,18.83,71.8
1786001894.6896875,David,Logout,11.84,20.11
1786001894.68969,Alice,Purchase,72.81,71.56
1786001894.6896927,Alice,Purchase,38.57,67.45
1786001894.6896951,Emma,Search,72.55,26.39
1786001894.6896977,Bob,Purchase,69.79,65.57
1786001894.6897006,Bob,View,58.7,94.62
1786001894.6897042,Alice,Purchase,16.3,25.12
1786001894.6897068,David,Logout,26.49,26.78
1786001894.6897094,Alice,Purchase,46.36,88.82
1786001894.689712,Emma,Logout,21.94,68.95
1786001894.6897151,Alice,Purchase,40.3,93.15
1786001894.6897175,David,View,13.51,38.71
1786001894.6897216,Alice,Logout,34.3,85.01
1786001894.6897244,Emma,Search,50.12,74.32
1786001894.6897273,Emma,Search,50.36,29.38
1786001894.6897297,Bob,Purchase,21.49,58.94
1786001894.6897323,Bob,Login,66.5,52.56
1786001894.6897354,Bob,Logout,82.92,42.21
1786001894.689738,Emma,Purchase,86.55,49.71
1786001894.6897407,Charlie,Purchase,45.02,82.75
1786001894.689743,Charlie,Login,77.81,42.31
1786001894.689746,Charlie,Logout,55.33,30.21
1786001894.6897483,David,Logout,51.02,29.59
1786001894.6897511,Bob,View,36.14,56.87
1786001894.6897533,Emma,Purchase,77.53,58.64
1786001894.6897562,David,Search,27.32,29.16
1786001894.6897588,David,Logout,47.09,41.58
1786001894.6897616,Alice,Logout,37.6,88.88
1786001894.6897643,David,Search,46.63,42.85
1786001894.689767,Emma,Logout,76.99,60.29
1786001894.6897695,David,Search,50.15,49.28
1786001894.6897724,Emma,Login,58.68,49.76
1786001894.6897745,Emma,Purchase,49.62,30.24
1786001894.6897776,Alice,View,79.35,68.9
1786001894.6897802,Bob,View,78.91,27.43
1786001894.689783,Alice,Logout,71.0,38.61
1786001894.689786,Alice,Search,10.39,55.34
1786001894.6897883,Emma,Search,30.35,39.31
1786001894.6897907,Emma,Logout,52.0,38.82
1786001894.6897936,Alice,View,29.8,73.76
1786001894.6897962,David,Logout,72.28,23.13
1786001894.6897986,Charlie,Logout,53.2,52.31
1786001894.6898017,David,Login,75.3,50.87
1786001894.6898043,David,View,47.77,90.23
1786001894.6898072,Alice,Purchase,80.98,93.59
1786001894.6898093,Alice,Login,17.86,92.1
1786001894.6898122,Alice,View,61.13,57.05
1786001894.6898148,Emma,View,74.12,83.51
1786001894.6898172,Alice,Login,89.71,44.6
1786001894.6898198,Charlie,Purchase,68.71,91.41
1786001894.6898227,Alice,Search,88.33,92.58
1786001894.6898255,Bob,Purchase,22.12,37.85
1786001894.6898282,Bob,Search,28.65,35.91
1786001894.689831,Charlie,Search,58.8,56.64
1786001894.6898339,Charlie,View,79.35,27.99
1786001894.6898365,David,View,84.27,24.23
1786001894.6898394,David,Search,43.38,26.99
1786001894.689842,Emma,View,28.16,48.71
1786001894.6898441,Emma,Purchase,12.67,56.58
1786001894.6898468,Emma,Search,55.58,90.85
1786001894.6898494,David,View,20.36,75.62
1786001894.689852,Emma,View,19.59,52.78
1786001894.6898544,Bob,Search,64.33,52.25
1786001894.689857,David,Purchase,64.59,63.69
1786001894.6898599,Bob,Login,21.24,32.81
1786001894.6898625,Bob,Login,23.01,83.6
1786001894.689865,Alice,Logout,63.06,91.46
1786001894.6899762,Emma,Search,35.03,43.78
1786001894.6899858,David,Login,82.23,28.32
1786001894.689991,Alice,Logout,56.31,20.27
1786001894.6899953,Charlie,Login,70.46,93.0
1786001894.6899993,Bob,View,81.11,24.91
1786001894.6900034,Alice,Login,65.05,73.97
1786001894.6900074,Bob,Logout,85.41,33.46
1786001894.690012,Emma,Login,71.07,51.63
1786001894.690016,Charlie,Login,72.64,44.24
1786001894.690024,Alice,Purchase,23.64,25.61
1786001894.69003,Emma,Logout,29.71,55.3
1786001894.6900346,David,Search,43.91,69.83
1786001894.6900394,Bob,Logout,44.44,42.98
1786001894.6900437,Charlie,Login,30.66,70.49
1786001894.6900537,Emma,Purchase,79.05,37.9
1786001894.6900582,Alice,Purchase,30.87,57.83
1786001894.6900628,Alice,Purchase,36.53,22.07
1786001894.6900678,Emma,View,63.31,88.73
1786001894.6900718,Emma,Logout,50.98,68.01
1786001894.6900756,Emma,View,55.62,50.56
1786001894.6900804,Charlie,Search,66.3,55.23
1786001894.690085,Alice,Search,52.55,78.6
1786001894.6900892,Bob,View,84.21,69.91
1786001894.690094,Charlie,Purchase,42.55,26.78
1786001894.6900985,Bob,Logout,67.25,38.77
1786001894.6901028,Emma,Search,39.14,61.52
1786001894.690107,Charlie,View,51.11,44.86
1786001894.6901116,Alice,Login,77.0,36.25
1786001894.6901164,Emma,Logout,88.33,73.57
1786001894.6901207,Alice,Search,50.88,48.7
1786001894.690126,Charlie,Purchase,50.41,33.28
1786001894.6901305,Charlie,Login,45.22,32.29
1786001894.6901348,Alice,Purchase,53.81,40.32
1786001894.6901405,Alice,Purchase,66.75,40.58
1786001894.690146,David,Search,80.89,45.04
1786001894.6901646,David,Login,26.62,61.16
1786001894.6901686,Alice,View,71.37,31.4
1786001894.690173,Bob,Logout,79.55,73.18
1786001894.6901772,Charlie,Purchase,53.03,88.7
1786001894.6901824,David,Purchase,37.93,58.52
1786001894.6901872,David,View,29.31,79.04
1786001894.690191,Bob,Logout,69.22,34.43
1786001894.6901958,Alice,View,58.31,25.27
1786001894.6902006,Emma,View,18.31,90.32
1786001894.6902049,Charlie,Login,56.7,93.8
1786001894.6902106,David,Purchase,11.91,38.88
1786001894.6902142,Emma,Search,54.37,75.52
1786001894.6902173,Emma,Purchase,39.33,86.82
1786001894.69022,Alice,Logout,49.79,43.76
1786001894.6902225,Charlie,Search,43.51,35.83
1786001894.6902251,David,Search,35.7,63.28
1786001894.6902277,David,Search,70.67,70.27
1786001894.6902304,Charlie,View,51.0,49.27
1786001894.690233,Charlie,Purchase,42.38,83.47
1786001894.6902359,Bob,View,79.59,22.27
1786001894.6902387,Charlie,Login,50.24,37.0
1786001894.6902416,Alice,View,68.77,39.09
1786001894.6902442,Bob,Search,49.6,62.55
1786001894.690247,Bob,View,76.29,33.31
1786001894.69025,Charlie,Logout,62.59,85.67
1786001894.6902528,David,Login,78.08,23.38
1786001894.6902554,Charlie,Login,44.18,84.65
1786001894.6902583,Alice,Logout,37.4,65.85
1786001894.690261,Bob,Search,34.07,74.79
1786001894.6902633,Charlie,Purchase,86.88,85.93
1786001894.690266,Charlie,Search,18.48,60.75
1786001894.6902688,Charlie,Search,18.75,69.46
1786001894.6902714,Emma,Logout,89.79,41.84
1786001894.690274,Alice,Login,30.48,71.3
1786001894.6902769,Charlie,Search,22.83,94.91
1786001894.69028,Emma,Search,59.21,27.77
1786001894.6902823,Emma,Purchase,63.06,79.72
1786001894.690285,David,View,78.53,41.74
1786001894.6902885,Alice,View,62.55,53.01
1786001894.690292,Emma,Login,88.9,26.0
1786001894.6902945,Charlie,Logout,81.66,39.42
1786001894.6902974,Emma,View,56.55,55.28
1786001894.6903,Emma,Logout,26.75,70.15
1786001894.6903024,Charlie,View,52.42,28.99
1786001894.6903052,Emma,Purchase,37.0,72.25
1786001894.6903079,Alice,View,29.97,81.62
1786001894.690311,Emma,Purchase,75.26,94.71
1786001894.6903138,Alice,Logout,41.03,41.69
1786001894.6903162,Emma,Login,13.89,94.92
1786001894.6903186,Bob,Purchase,64.96,48.01
1786001894.6903212,David,Logout,63.03,33.59
1786001894.690324,Charlie,Login,15.99,89.1
1786001894.6903265,Charlie,View,74.92,31.34
1786001894.690329,Alice,Search,16.6,42.18
1786001894.6903317,Charlie,Purchase,20.17,93.47
1786001894.6903346,Alice,Purchase,36.35,88.41
1786001894.690337,Bob,View,34.49,84.25
1786001894.6903396,Bob,View,13.8,89.32
1786001894.690342,Emma,Login,20.36,68.49
1786001894.6903443,Emma,Search,42.31,56.81
1786001894.6903472,Emma,Purchase,88.84,31.16
1786001894.6903498,David,Login,26.88,26.52
1786001894.6903524,David,Logout,88.53,47.43
1786001894.6903553,David,View,89.71,40.58
1786001894.6903577,Charlie,Search,45.49,86.24
1786001894.6903603,David,Purchase,18.07,30.41
1786001894.690363,Emma,Logout,44.04,46.18
1786001894.6903658,Charlie,Purchase,41.06,89.67
1786001894.690368,Charlie,Logout,83.95,35.1
1786001894.690371,David,Search,18.8,37.22
1786001894.6903734,Emma,Search,16.17,34.69
1786001894.6903763,David,Login,30.24,47.77
1786001894.6903784,Bob,Login,46.42,20.67
1786001894.6903813,Bob,Purchase,55.25,64.56
1786001894.6903841,Emma,Logout,58.66,51.96
1786001894.6903865,David,Purchase,71.26,83.99
1786001894.6903894,Bob,View,65.61,37.86
1786001894.690392,David,Purchase,14.68,29.18
1786001894.6903946,Charlie,Logout,64.7,82.16
1786001894.6903973,Emma,Search,84.85,20.96
1786001894.6904068,Charlie,Logout,83.83,92.82
1786001894.69041,David,Purchase,75.82,38.68
1786001894.6904128,Alice,Logout,89.62,46.1
1786001894.6904156,Charlie,Logout,19.78,81.79
1786001894.6904185,Emma,Purchase,44.48,62.17
1786001894.690421,Emma,Login,82.58,64.6
1786001894.6904237,Alice,Logout,55.99,73.75
1786001894.690426,Alice,Search,57.01,58.48
1786001894.6904287,Bob,Search,69.2,86.4
1786001894.6904328,Bob,Search,78.26,88.42
1786001894.6904354,Charlie,Purchase,25.85,44.83
1786001894.6904378,Alice,Purchase,58.55,82.34
1786001894.6904404,Charlie,Search,83.32,64.54
1786001894.690443,Alice,Logout,52.2,49.73
1786001894.6904457,David,Search,42.76,76.76
1786001894.690448,Bob,Login,37.04,91.36
1786001894.6904507,David,Search,40.33,35.59
1786001894.6904535,Charlie,View,47.17,56.85
1786001894.6904564,Charlie,Logout,16.02,45.14
1786001894.6904595,David,Purchase,30.04,69.28
1786001894.690462,David,Search,46.77,46.51
1786001894.6904645,Bob,Purchase,60.8,57.37
1786001894.6904674,Charlie,Login,49.91,34.83
1786001894.6904697,Alice,Login,24.44,65.76
1786001894.6904724,David,Purchase,80.34,81.84
1786001894.690475,Emma,Purchase,83.42,46.34
1786001894.690478,David,Login,87.61,45.73
1786001894.6904874,David,Search,67.38,72.61
1786001894.6904912,Charlie,Search,35.52,82.49
1786001894.6904962,David,Logout,29.23,94.89
1786001894.690501,Alice,Login,17.94,69.12
1786001894.6905034,Emma,Purchase,73.38,33.9
1786001894.690506,Emma,View,59.72,77.68
1786001894.6905086,Bob,Login,15.33,46.49
1786001894.690511,Emma,Logout,42.73,36.71
1786001894.6905138,Alice,Search,50.43,31.06
1786001894.6905165,Charlie,Search,52.67,84.6
1786001894.6905193,Charlie,Purchase,77.01,27.4
1786001894.6905222,Charlie,Purchase,48.79,33.66
1786001894.6905243,Bob,Purchase,14.59,45.06
1786001894.6905272,David,Logout,89.19,71.91
1786001894.6905298,Emma,Purchase,41.39,91.41
1786001894.6905353,Emma,View,57.73,35.67
1786001894.6905384,Emma,Search,45.79,24.68
1786001894.690541,Charlie,Logout,77.25,24.14
1786001894.6905441,Bob,Logout,87.75,93.73
1786001894.6905468,David,Search,73.11,32.6
1786001894.6905496,Charlie,Login,14.02,30.91
1786001894.690552,Alice,View,52.72,83.03
1786001894.6905549,Charlie,View,41.89,86.53
1786001894.6905572,Bob,Logout,19.1,35.47
1786001894.690562,David,Logout,34.49,33.8
1786001894.690565,Charlie,Search,78.56,73.44
1786001894.6905677,Charlie,Purchase,68.22,29.33
1786001894.6905706,Charlie,Search,38.77,69.75
1786001894.690573,Alice,Search,74.86,40.57
1786001894.6905756,Emma,Login,34.74,54.81
1786001894.6905785,Alice,Search,20.93,71.06
1786001894.690581,David,Search,45.14,78.2
1786001894.6905835,Bob,View,63.19,63.77
1786001894.6905885,Charlie,Logout,68.44,64.98
1786001894.6905918,Alice,Logout,80.72,69.94
1786001894.6905942,David,Logout,49.75,20.88
1786001894.6905968,David,Search,85.35,69.2
1786001894.6906,David,Logout,25.13,62.24
1786001894.6906028,Emma,Search,58.29,40.08
1786001894.6906054,Emma,Purchase,64.29,79.32
1786001894.6906078,Bob,Purchase,82.13,25.12
1786001894.6906104,Emma,Purchase,22.31,24.14
1786001894.6906133,Emma,Logout,53.85,48.81
1786001894.690616,Emma,Logout,64.94,70.72
1786001894.6906183,Charlie,Search,85.33,69.5
1786001894.690621,David,Search,82.59,86.65
1786001894.6906238,Charlie,Logout,27.79,87.29
1786001894.690627,David,View,65.76,40.54
1786001894.69063,Emma,Login,10.82,31.3
1786001894.6906323,Charlie,Purchase,68.24,78.28
1786001894.6906352,David,Search,22.41,92.34
1786001894.6906378,Bob,View,87.78,47.44
1786001894.6906404,Charlie,Logout,47.35,55.69
1786001894.6906433,Emma,Purchase,84.03,65.29
1786001894.690646,Charlie,Login,54.32,24.11
1786001894.690651,Alice,Login,89.3,77.29
1786001894.690654,Emma,Purchase,20.81,71.47
1786001894.6906567,Alice,View,88.14,44.48
1786001894.6906614,Bob,Purchase,82.05,26.57
1786001894.6906643,Emma,Search,67.59,33.6
1786001894.690667,Bob,Login,82.76,42.13
1786001894.6906698,Charlie,Login,82.57,65.6
1786001894.6906724,Emma,Search,58.79,46.82
1786001894.690676,Bob,Logout,43.12,58.35
1786001894.6906788,David,Login,56.02,26.4
1786001894.6906822,Bob,Purchase,67.55,36.04
1786001894.6906853,Charlie,View,48.41,94.32
1786001894.690688,David,View,27.82,56.27
1786001894.6906905,David,Logout,40.68,89.53
1786001894.6906934,David,Search,30.56,77.25
1786001894.6906962,Charlie,Search,42.61,74.56
1786001894.690699,Charlie,Login,62.19,53.26
1786001894.6907012,Alice,Search,68.02,27.78
1786001894.6907039,David,Search,18.5,27.18
1786001894.6907065,Emma,Login,66.74,90.82
1786001894.6907094,Emma,View,53.37,35.84
1786001894.6907117,Emma,Logout,36.79,64.89
1786001894.6907144,Emma,Search,46.32,43.22
1786001894.690717,Emma,View,60.34,86.63
1786001894.6907196,Bob,Login,18.99,44.1
1786001894.6907222,Emma,Purchase,61.02,92.18
1786001894.6907246,Alice,View,45.26,50.76
1786001894.6907275,Alice,Search,60.09,54.07
1786001894.69073,Emma,Search,84.26,26.95
1786001894.6907325,Alice,View,74.02,88.85
1786001894.690735,Emma,Purchase,46.23,63.35
1786001894.6907382,David,Login,88.49,59.03
1786001894.6907425,David,View,47.39,63.28
1786001894.6907456,Emma,Logout,34.6,67.82
1786001894.6907482,Bob,Search,24.09,57.03
1786001894.6907508,Emma,View,17.48,73.91
1786001894.6907532,Bob,Logout,13.52,62.63
1786001894.690756,Bob,Purchase,78.86,42.91
1786001894.6907592,David,Logout,79.59,76.22
1786001894.6907618,David,Login,68.42,49.61
1786001894.6907642,Bob,View,23.24,75.26
1786001894.6907694,Bob,Search,35.31,41.45
1786001894.6907723,David,Search,45.11,30.23
1786001894.6907747,Bob,Purchase,22.18,82.14
1786001894.6907778,Bob,Logout,41.12,70.93
1786001894.6907804,David,Logout,57.38,20.59
1786001894.690785,Alice,Search,25.55,68.39
1786001894.6907878,Alice,Search,23.87,67.31
1786001894.6907904,Alice,Logout,30.01,85.26
1786001894.690793,Alice,Search,48.95,31.62
1786001894.6907954,David,Search,75.41,32.48
1786001894.690798,Bob,Logout,51.2,26.71
1786001894.6908007,Bob,Login,66.11,41.04
1786001894.6908033,David,Search,46.54,73.37
1786001894.6908057,Emma,View,73.7,41.93
1786001894.6908083,Emma,View,19.55,86.45
1786001894.6908112,Alice,Login,54.33,88.27
1786001894.6908145,Bob,View,72.87,48.41
1786001894.6908174,Emma,Logout,29.06,76.17
1786001894.69082,Bob,Search,36.63,75.65
1786001894.690823,Bob,Login,61.4,31.41
1786001894.690826,Emma,View,44.9,66.41
1786001894.6908286,David,Login,14.01,39.32
1786001894.6908312,Bob,Purchase,11.46,66.0
1786001894.6908362,Bob,View,27.3,34.48
1786001894.690839,David,View,59.87,72.59
1786001894.690842,Alice,Logout,74.99,66.03
1786001894.6908443,Alice,View,43.94,21.23
1786001894.690847,Alice,Search,38.61,22.68
1786001894.6908498,Charlie,Login,26.26,61.99
1786001894.6908524,Emma,Logout,26.66,57.54
1786001894.690855,Alice,View,83.35,38.97
1786001894.6908574,Charlie,Logout,54.28,94.71
1786001894.6908603,Alice,Login,75.46,36.94
1786001894.6908627,David,View,82.88,78.83
1786001894.690865,Bob,View,18.22,28.11
1786001894.6908681,Alice,View,25.69,23.66
1786001894.6908724,Emma,Search,79.52,49.82
1786001894.6908765,Charlie,Purchase,40.1,63.49
1786001894.690881,Alice,Logout,57.88,41.48
1786001894.6908865,Emma,Purchase,73.12,28.07
1786001894.6908891,Charlie,Logout,74.7,34.49
1786001894.6908917,Alice,Login,28.59,67.52
1786001894.6908944,Bob,Login,83.08,60.0
1786001894.6908977,David,Purchase,43.17,20.63
1786001894.6909006,Charlie,View,73.47,48.13
1786001894.690903,Emma,Logout,74.18,79.08
1786001894.6909056,Bob,Purchase,35.0,71.41
1786001894.690911,Emma,Logout,71.62,85.02
1786001894.6909137,Emma,Login,87.86,59.09
1786001894.6909165,David,Search,17.39,48.65
1786001894.6909196,David,Login,43.29,64.98
1786001894.6909223,David,Login,47.81,76.48
1786001894.6909251,Charlie,Purchase,32.88,49.0
1786001894.6909275,Charlie,View,71.74,74.63
1786001894.6909304,Charlie,Login,58.82,23.43
1786001894.6909356,Alice,Login,50.14,93.71
1786001894.690939,Emma,View,78.59,54.73
1786001894.6909418,David,Login,49.27,53.36
1786001894.6909444,Bob,Login,64.33,94.08
1786001894.690947,David,Search,63.36,23.22
1786001894.69095,David,Search,56.44,89.21
1786001894.6909528,Charlie,Purchase,13.09,21.36
1786001894.6909552,Emma,Search,72.37,30.15
1786001894.6909578,Charlie,Search,66.22,56.33
1786001894.6909628,Emma,Search,45.26,35.2
1786001894.6909654,Alice,Purchase,37.83,63.97
1786001894.6909683,Emma,Purchase,48.05,41.58
1786001894.690971,Alice,Purchase,81.74,28.26
1786001894.690974,Alice,Logout,71.41,34.62
1786001894.6909766,David,Purchase,14.75,71.64
1786001894.6909893,Bob,Search,86.65,52.19
1786001894.690992,Bob,Login,71.53,41.61
1786001894.6909947,David,Logout,86.66,33.48
1786001894.690998,Emma,Logout,88.94,71.6
1786001894.6910005,Charlie,Purchase,69.27,83.59
1786001894.6910033,Emma,Login,57.16,29.34
1786001894.6910062,Alice,Login,86.52,84.64
1786001894.691009,Charlie,Login,79.71,43.1
1786001894.6910114,Charlie,Login,72.46,46.1
1786001894.691014,Bob,Login,79.26,36.01
1786001894.6910167,Alice,Logout,16.8,80.49
1786001894.6910195,Bob,View,31.06,27.55
1786001894.6910222,Bob,Purchase,49.27,44.81
1786001894.6910248,Emma,Purchase,62.13,77.8
1786001894.6910274,Alice,View,86.74,42.69
1786001894.6910303,David,View,25.27,23.01
1786001894.6910348,Charlie,Logout,67.47,27.9
1786001894.691038,Bob,Login,55.65,31.41
1786001894.6910405,David,View,65.32,66.89
1786001894.6910453,Bob,Search,43.21,69.69
1786001894.691048,David,Logout,57.15,44.9
1786001894.6910508,Charlie,Search,18.23,32.47
1786001894.6910534,Charlie,Login,21.81,91.54
1786001894.6910558,Charlie,Logout,71.33,49.48
1786001894.6910586,David,Logout,48.57,29.21
1786001894.6910615,David,View,40.42,29.69
1786001894.6910641,Alice,Purchase,29.91,61.2
1786001894.6910667,Alice,Logout,41.18,82.45
1786001894.6910691,Charlie,Purchase,71.55,20.52
1786001894.691072,Bob,Login,31.23,87.17
1786001894.6910746,David,View,11.08,93.95
1786001894.6910772,David,Logout,12.36,76.93
1786001894.6910796,Alice,View,40.6,65.91
1786001894.6910825,David,Search,15.51,47.55
1786001894.6910849,David,Login,80.08,65.82
1786001894.6910872,David,Logout,77.39,27.87
1786001894.6910899,David,Login,61.63,85.18
1786001894.6910925,Charlie,Login,45.57,87.36
1786001894.6910949,Emma,Logout,29.04,56.22
1786001894.6910975,Emma,Purchase,55.99,52.12
1786001894.6911,Emma,Purchase,36.55,24.86
1786001894.6911027,Bob,View,25.76,37.81
1786001894.6911054,David,Logout,22.87,66.84
1786001894.6911077,Charlie,Login,15.78,56.8
1786001894.6911104,Emma,Search,81.59,77.49
1786001894.6911128,Emma,Login,24.01,35.72
1786001894.6911159,David,Login,53.8,71.99
